ኽገብሮ	+0	6	+	10875278	\N
ኽገዝኣሎም	+0	1	+	10894420	\N
ኽገፍፍ	+0	2	+	10855238	\N
ኽጉዓዙን	+0	1	+	10875252	\N
ኽጉዓዝ	+0	3	+	10825265	\N
ኽጉድኡ	+0	1	+	10895795	\N
ኽግምቶ	+0	1	+	10888924	\N
ኽግበረሎም	+0	1	+	10893778	\N
ኽግበር	+0	2	+	10818997	\N
ኽጐዩ	+0	1	+	10804683	\N
ኽጐድኦ	+0	1	+	10807166	\N
ኽጠፍእ	+0	1	+	10872816	\N
ኽጥቅዑ	+0	1	+	10833889	\N
ኽጭድር	+0	1	+	10840160	\N
ኽጸፍፍ	+0	1	+	10850880	\N
ኽጽበይ	+0	1	+	10820847	\N
ኽፈልያኦ	+0	1	+	10851049	\N
ኽፈልጥ	+0	1	+	10875426	\N
ኽፈትሖ	+0	1	+	10820839	\N
ኽፉት	+0	1	+	10878336	\N
ኽፋል	+0	5	+	10811549	\N
ኽፍለ-ግዜ	+0	1	+	10853201	\N
ኽፍሊ	+0	2	+	10811412	\N
ኽፍልታት	+0	1	+	10814273	\N
ኾርዩ	+0	1	+	10821365	\N
ኾይኑ	+0	1	+	10831180	\N
ኾፍ	+0	1	+	10884544	\N
ዀነ	+0	2	+	10835074	\N
ዀይነ	+0	2	+	10875021	\N
ዀይኑ	+0	8	+	10881074	\N
ዀይና	+0	2	+	10818267	\N
ዂሉ	+0	1	+	10864121	\N
ዂነታት	+0	2	+	10804605	\N
ዃሕኵሓ	+0	1	+	10891814	\N
ዄንካ	+0	2	+	10804652	\N
ዅሉ	+0	4	+	10831377	\N
ዅላትና	+0	1	+	10809118	\N
ዅርባ	+0	1	+	10825118	\N
ዅርባታት	+0	1	+	10825043	\N
ዅርኵር	+0	1	+	10831209	\N
ዅነታት	+0	6	+	10872573	\N
ዅዕሶ	+0	5	+	10812009	\N
ወለንተኛ	+0	1	+	10895729	\N
ወለንታዊ	+0	1	+	10881218	\N
ወለደይ	+0	3	+	10863310	\N
ወለዱ	+0	1	+	10853348	\N
ወለዲ	+0	4	+	10809303	\N
ወለዳ	+0	2	+	10853644	\N
ወለድ	+0	1	+	10821180	\N
ወለድምንባብ	+0	1	+	10853338	\N
ወለድኻ	+0	1	+	10825377	\N
ወለዶ	+0	3	+	10818277	\N
ወለዶም	+0	1	+	10842986	\N
ወለዶታትና	+0	1	+	10855416	\N
ወሊዑ	+0	1	+	10886263	\N
ወሊዑዋ	+0	1	+	10863382	\N
ወሊዖም	+0	1	+	10853580	\N
ወሊዳ	+0	1	+	10831193	\N
ወሊዶም	+0	1	+	10893882	\N
ወላ	+0	4	+	10898391	\N
ወላሓንቲ	+0	1	+	10875541	\N
ወላ'ውን	+0	1	+	10874883	\N
ወላዲ	+0	3	+	10831324	\N
ወላዲት	+0	1	+	10813898	\N
ወልዓ	+0	1	+	10840691	\N
ወልዕ	+0	2	+	10845828	\N
ወረ	+0	1	+	10811646	\N
ወረቐት	+0	6	+	10896059	\N
ወረቓቕቲ	+0	2	+	10864121	\N
ወረታት	+0	1	+	10820944	\N
ወረጃ	+0	4	+	10884404	\N
ወሪደ	+0	1	+	10889736	\N
ወሪዱ	+0	3	+	10845046	\N
ወራር	+0	1	+	10818510	\N
ወርሒ	+0	16	+	10868816	\N
ወርሒ'ዚ	+0	1	+	10840566	\N
ወርቂ	+0	9	+	10889225	\N
ወርቃዊ	+0	5	+	10866019	\N
ወርቃውን	+0	1	+	10872457	\N
ወርቅን	+0	1	+	10886544	\N
ወርቓቕቲ	+0	1	+	10807599	\N
ወሰኽ	+0	1	+	10884096	\N
ወሲባዊ	+0	1	+	10837564	\N
ወሲነ	+0	2	+	10886905	\N
ወሲኑ	+0	3	+	10834033	\N
ወሲና	+0	3	+	10807604	\N
ወሲንና	+0	3	+	10845253	\N
ወሲንካ	+0	1	+	10848163	\N
ወሲኖም	+0	3	+	10807340	\N
ወሲኸ	+0	1	+	10875258	\N
ወሲኸላ	+0	1	+	10898149	\N
ወሲኹ	+0	2	+	10856122	\N
ወሲኾም	+0	1	+	10888798	\N
ወሲደ	+0	2	+	10816572	\N
ወሲዱ	+0	5	+	10816181	\N
ወሲዱለይ	+0	1	+	10838229	\N
ወሲዱልካ	+0	1	+	10886400	\N
ወሲዱኒ	+0	2	+	10891440	\N
ወሲዳትለይ	+0	1	+	10835128	\N
ወሲዳቶ	+0	1	+	10811692	\N
ወሲድና	+0	1	+	10872354	\N
ወሲድካ	+0	1	+	10863924	\N
ወሲድካዮ	+0	1	+	10878098	\N
ወሲድዎ	+0	2	+	10827381	\N
ወሲድዎም	+0	1	+	10811643	\N
ወሲዶም	+0	1	+	10825374	\N
ወሲዶምሉ	+0	1	+	10898201	\N
ወሳኒ	+0	1	+	10874653	\N
ወስላት	+0	1	+	10868911	\N
ወስታ	+0	1	+	10845529	\N
ወስኑ	+0	1	+	10840507	\N
ወስኸሉ	+0	1	+	10884411	\N
ወስኽ	+0	1	+	10869700	\N
ወሽጢ	+0	1	+	10886887	\N
ወቒዕዎ	+0	1	+	10811498	\N
ወቓዒ	+0	1	+	10813768	\N
ወቕቲ	+0	1	+	10863659	\N
ወቕዒ-ልቢ	+0	1	+	10830903	\N
ወተሃደራት	+0	11	+	10884493	\N
ወተሃደራትን	+0	1	+	10833870	\N
ወተሃደራዊ	+0	1	+	10883987	\N
ወተሃደር	+0	4	+	10831567	\N
ወቲፈ	+0	1	+	10816348	\N
ወትሩ	+0	3	+	10807295	\N
ወንጨርጨር	+0	1	+	10826686	\N
ወከፍ	+0	3	+	10831324	\N
ወኪል	+0	3	+	10845798	\N
ወኻሩ	+0	1	+	10830993	\N
ወኻርያ	+0	1	+	10895977	\N
ወኻዕታ	+0	1	+	10833959	\N
ወዘሮ	+0	1	+	10809222	\N
ወዛልን	+0	1	+	10833453	\N
ወይ	+0	48	+	10840556	\N
ወይስ	+0	1	+	10881015	\N
ወይኒ	+0	3	+	10874974	\N
ወይናይ	+0	1	+	10888846	\N
ወይንን	+0	1	+	10898520	\N
ወይንኻ	+0	1	+	10891569	\N
ወይ'ውን	+0	4	+	10898564	\N
ወይዘሪት	+0	2	+	10880642	\N
ወይዘሮ	+0	1	+	10807303	\N
ወይድማ	+0	1	+	10880993	\N
ወደቐ	+0	2	+	10865992	\N
ወደብ	+0	2	+	10842930	\N
ወደብ'ዚ	+0	1	+	10811381	\N
ወደይ	+0	2	+	10898264	\N
ወዱ	+0	2	+	10887127	\N
ወዲ	+0	27	+	10838201	\N
ወዲቑ	+0	6	+	10858794	\N
ወዲቓ	+0	3	+	10868707	\N
ወዲቕካ	+0	1	+	10872518	\N
ወዲቦም	+0	1	+	10833721	\N
ወዲተባዕታይ	+0	2	+	10893778	\N
ወዲአ	+0	1	+	10804637	\N
ወዲኤ	+0	2	+	10884107	\N
ወዲኤዮ	+0	1	+	10807574	\N
ወዲእና	+0	1	+	10835725	\N
ወዲእካዮ	+0	1	+	10858928	\N
ወዳእኩዋ	+0	1	+	10813484	\N
ወድኻ	+0	1	+	10839962	\N
ወድዓዊ	+0	1	+	10811770	\N
ወዶ	+0	1	+	10877900	\N
ወገናት	+0	5	+	10834006	\N
ወገን	+0	3	+	10891698	\N
ወጋሕታ	+0	4	+	10825118	\N
ወግዒ	+0	1	+	10847848	\N
ወግዓዊ	+0	4	+	10827588	\N
ወጪጫ	+0	1	+	10888957	\N
ወጪጭካ	+0	1	+	10859008	\N
ወጺአ	+0	1	+	10816495	\N
ወጺኡ	+0	4	+	10804614	\N
ወጺኣ	+0	1	+	10824794	\N
ወጺኤ	+0	1	+	10884646	\N
ወጻኢ	+0	20	+	10813579	\N
ወጻኢታት	+0	4	+	10813520	\N
ወጻእተኛታት	+0	1	+	10840443	\N
ወጻእና	+0	1	+	10827381	\N
ወጽያ	+0	1	+	10866459	\N
ወፍሪ	+0	1	+	10820717	\N
ዉልቂ	+0	1	+	10850589	\N
ዉሰጽ	+0	1	+	10820680	\N
ዉሳኔ	+0	1	+	10820680	\N
ዉሳኔታትናን	+0	1	+	10891692	\N
ዉሽጢ	+0	3	+	10884051	\N
ዉሽጣዊ	+0	2	+	10858743	\N
ዉዒሉ	+0	1	+	10881285	\N
ዉድ	+0	1	+	10813898	\N
ዊልሰን	+0	1	+	10833879	\N
ዊልያም	+0	2	+	10896332	\N
ዊልያምስ	+0	1	+	10825032	\N
ዊስኪ	+0	2	+	10889476	\N
ዊንስተን	+0	1	+	10880549	\N
ዋላ	+0	33	+	10825478	\N
ዋላ'ኳ	+0	1	+	10889450	\N
ዋላ'ውን	+0	3	+	10872863	\N
ዋላውን	+0	1	+	10853136	\N
ዋልታ	+0	2	+	10821537	\N
ዋልድቢት	+0	1	+	10842730	\N
ዋሕዚ	+0	2	+	10833968	\N
ዋሕዲ	+0	2	+	10835707	\N
ዋርድያታት	+0	2	+	10886203	\N
ዋሽንግተን	+0	1	+	10872876	\N
ዋትሶን	+0	1	+	10894510	\N
ዋኒነ-ትካል	+0	1	+	10811481	\N
ዋኒኑ	+0	1	+	10863929	\N
ዋኒን	+0	2	+	10826871	\N
ዋና	+0	6	+	10813603	\N
ዋንጫ	+0	3	+	10815740	\N
ዋእ	+0	4	+	10896592	\N
ዋው	+0	2	+	10880793	\N
ዋዒ	+0	1	+	10869700	\N
ዋዕላ	+0	1	+	10840646	\N
ዋዕን	+0	1	+	10818892	\N
ዋዕዋዕታ	+0	1	+	10804617	\N
ዋዛ	+0	4	+	10830986	\N
ዋዛታት	+0	2	+	10835303	\N
ዋይ	+0	1	+	10863978	\N
ዋይት	+0	2	+	10835238	\N
ዋጋ	+0	20	+	10818735	\N
ዋጋታት	+0	5	+	10816118	\N
ዋጋኣ	+0	1	+	10886338	\N
ዌስተርን	+0	1	+	10891336	\N
ውህለላ	+0	1	+	10855440	\N
ውህሉል	+0	1	+	10821481	\N
ውሉደይ	+0	1	+	10816111	\N
ውሉድ	+0	1	+	10866007	\N
ውላ'ውን	+0	1	+	10896351	\N
ውላዱ	+0	1	+	10833990	\N
ውላድ	+0	1	+	10868821	\N
ውላድን	+0	1	+	10880821	\N
ውልቀሰባት	+0	2	+	10855792	\N
ውልቀሰባትን	+0	1	+	10863452	\N
ውልቂ	+0	4	+	10815805	\N
ውልቃዊ	+0	6	+	10820665	\N
ውልቃውያን	+0	1	+	10818170	\N
ውልቅን	+0	1	+	10815838	\N
ውሑስ	+0	3	+	10891664	\N
ውሑዳት	+0	2	+	10815967	\N
ውሑድ	+0	8	+	10898212	\N
ውሒድዋ	+0	1	+	10833357	\N
ውሕሉል	+0	1	+	10807317	\N
ውሕስቲ	+0	2	+	10824601	\N
ውሕስነት	+0	4	+	10818365	\N
ውሕጅ	+0	1	+	10858186	\N
ውሩይ	+0	5	+	10807127	\N
ውርርድ	+0	1	+	10855203	\N
ውርሻይ	+0	1	+	10868629	\N
ውርደት	+0	2	+	10884212	\N
ውርጪ	+0	3	+	10891400	\N
ውሰዳ	+0	2	+	10877990	\N
ውሰድ	+0	3	+	10820677	\N
ውሰድወን	+0	1	+	10893923	\N
ውሰዶ	+0	2	+	10848294	\N
ውሳኔ	+0	3	+	10820806	\N
ውሳኔታት	+0	1	+	10872488	\N
ውሻል	+0	1	+	10826865	\N
ውሽማ	+0	1	+	10813657	\N
ውሽጢ	+0	17	+	10830687	\N
ውሽጢ'ቲ	+0	1	+	10869032	\N
ውሽጢ'ዚ	+0	1	+	10889382	\N
ውሽጣዊ	+0	3	+	10858470	\N
ውቃጦ	+0	1	+	10886884	\N
ውቅዒት	+0	1	+	10804755	\N
ውቅያኖስ	+0	3	+	10875493	\N
ውቅያኖስን	+0	1	+	10863310	\N
ውቕዓያ	+0	1	+	10853051	\N
ውቖኣዮ	+0	1	+	10850522	\N
ውትህድርና	+0	1	+	10833188	\N
ውንይኽእል	+0	1	+	10886277	\N
ውኻርያ	+0	1	+	10835397	\N
ውዑያት	+0	1	+	10868796	\N
ውዑይ	+0	4	+	10818793	\N
ውዒሉ	+0	2	+	10831324	\N
ውዕላት'ዚ	+0	1	+	10818903	\N
ውዕል	+0	6	+	10811841	\N
ውዕሎኻ	+0	1	+	10898414	\N
ውዱብ	+0	1	+	10815900	\N
ውዲት	+0	1	+	10825478	\N
ውድ	+0	1	+	10813895	\N
ውድቀት	+0	1	+	10880489	\N
ውድብ'ዚ	+0	1	+	10845650	\N
ውድድራት	+0	1	+	10840556	\N
ውድድር	+0	12	+	10811657	\N
ውጉኣት	+0	1	+	10804590	\N
ውግኣት	+0	1	+	10850434	\N
ውግእ	+0	7	+	10855972	\N
ውጥን	+0	1	+	10855512	\N
ውጥን'ዩ	+0	1	+	10826775	\N
ውጺኢት	+0	1	+	10889112	\N
ውጽኢት	+0	7	+	10821379	\N
ዎ	+0	1	+	10886867	\N
ዎልት	+0	1	+	10858159	\N
ዎንግ	+0	1	+	10896474	\N
ዑፍ	+0	5	+	10811939	\N
ዒላ	+0	1	+	10868903	\N
ዒራቕ	+0	1	+	10866485	\N
ዒስራ	+0	1	+	10877990	\N
ዒስራን	+0	1	+	10866421	\N
ዓለማት	+0	1	+	10842538	\N
ዓለማዊ	+0	1	+	10833173	\N
ዓለም	+0	33	+	10859065	\N
ዓለምለኻዊ	+0	1	+	10825208	\N
ዓለምና	+0	2	+	10815900	\N
ዓለምን	+0	1	+	10881218	\N
ዓለም'ዚኣ	+0	1	+	10830785	\N
ዓለባ	+0	3	+	10814236	\N
ዓሊ	+0	1	+	10893753	\N
ዓሊባ	+0	1	+	10811958	\N
ዓሊብና	+0	1	+	10863684	\N
ዓሌታት	+0	2	+	10811364	\N
ዓሌታዊ	+0	1	+	10843094	\N
ዓሌት	+0	1	+	10896390	\N
ዓመታት	+0	18	+	10811571	\N
ዓመታዊ	+0	1	+	10804709	\N
ዓመት	+0	35	+	10884073	\N
ዓመትናይ	+0	1	+	10830961	\N
ዓመጻ	+0	2	+	10830672	\N
ዓመጽ	+0	3	+	10826662	\N
ዓመጽቲ	+0	2	+	10887171	\N
ዓሚ	+0	1	+	10837315	\N
ዓሚለይ	+0	1	+	10866265	\N
ዓሚል	+0	2	+	10840228	\N
ዓሚትካ	+0	1	+	10872043	\N
ዓማዊለይ	+0	1	+	10816132	\N
ዓማዊል	+0	1	+	10884299	\N
ዓምቢበን	+0	1	+	10827711	\N
ዓምዩቕ	+0	2	+	10835821	\N
ዓምዲ	+0	1	+	10813454	\N
ዓረር	+0	1	+	10884372	\N
ዓረብያ	+0	2	+	10872910	\N
ዓረብያኡ	+0	1	+	10824535	\N
ዓረግረግ	+0	1	+	10858696	\N
ዓሪቡ	+0	1	+	10896241	\N
ዓሪፉ	+0	1	+	10898527	\N
ዓራት	+0	4	+	10853405	\N
ዓራትካ	+0	1	+	10853405	\N
ዓራውቶም	+0	1	+	10835383	\N
ዓርመሾሻዊ	+0	2	+	10866280	\N
ዓርሞሸሽ	+0	1	+	10804683	\N
ዓርቢ	+0	2	+	10872310	\N
ዓርባ	+0	1	+	10866404	\N
ዓርከይ	+0	11	+	10827737	\N
ዓርኩ	+0	1	+	10807327	\N
ዓርኪ	+0	7	+	10848549	\N
ዓርካ	+0	1	+	10838050	\N
ዓርክን	+0	1	+	10816010	\N
ዓርዒሩኒ	+0	1	+	10863696	\N
ዓሰርተ	+0	12	+	10833349	\N
ዓሰርተው	+0	4	+	10855889	\N
ዓሳ	+0	16	+	10898444	\N
ዓሳን	+0	1	+	10811364	\N
ዓስቢ	+0	1	+	10831121	\N
ዓሻ	+0	13	+	10807352	\N
ዓሻታት	+0	1	+	10855814	\N
ዓቂባታ	+0	1	+	10830857	\N
ዓቅብ	+0	1	+	10891776	\N
ዓቐኑ	+0	1	+	10827280	\N
ዓቐን	+0	7	+	10838003	\N
ዓቐንኪዶ	+0	1	+	10807134	\N
ዓቕሊ	+0	1	+	10852869	\N
ዓቕመይ	+0	1	+	10894500	\N
ዓቕሚ	+0	8	+	10820940	\N
ዓቕምና	+0	1	+	10813504	\N
ዓቕምኻ	+0	1	+	10856119	\N
ዓበኹ	+0	1	+	10880532	\N
ዓበየ	+0	1	+	10891703	\N
ዓበይቲ	+0	12	+	10807287	\N
ዓበደ	+0	1	+	10884212	\N
ዓቢ	+0	29	+	10830802	\N
ዓቢና	+0	1	+	10878308	\N
ዓባየይ	+0	3	+	10855653	\N
ዓባይ	+0	13	+	10811428	\N
ዓባይቶን	+0	1	+	10891750	\N
ዓባይቶኣ	+0	1	+	10811458	\N
ዓብን	+0	1	+	10866436	\N
ዓብየ	+0	1	+	10888835	\N
ዓብዩ	+0	1	+	10816065	\N
ዓብዪ	+0	8	+	10826772	\N
ዓብዪን	+0	1	+	10889420	\N
ዓብይ	+0	1	+	10812073	\N
ዓኒያ	+0	1	+	10891900	\N
ዓንቀጽ	+0	4	+	10896100	\N
ዓንኬል	+0	1	+	10869765	\N
ዓንዩ	+0	3	+	10833894	\N
ዓንዪ	+0	1	+	10811544	\N
ዓንያ	+0	2	+	10813420	\N
ዓክዓካሪቶን	+0	1	+	10842843	\N
ዓወት	+0	11	+	10831085	\N
ዓወትካ	+0	1	+	10837826	\N
ዓዋሉ	+0	1	+	10898201	\N
ዓዋንን	+0	1	+	10874906	\N
ዓው	+0	4	+	10884010	\N
ዓውታ	+0	1	+	10818853	\N
ዓውዲ	+0	1	+	10835261	\N
ዓዓን	+0	1	+	10868892	\N
ዓያሹ	+0	1	+	10845507	\N
ዓይነ	+0	1	+	10881119	\N
ዓይነ-ምድሪ	+0	1	+	10825461	\N
ዓይነታ	+0	1	+	10811352	\N
ዓይነታት	+0	3	+	10898105	\N
ዓይነት	+0	45	+	10842301	\N
ዓይኒ	+0	4	+	10837330	\N
ዓይኒ-ምድሪ	+0	3	+	10850108	\N
ዓይኒ'ውን	+0	1	+	10875522	\N
ዓይንን	+0	1	+	10855200	\N
ዓይንኻ	+0	1	+	10872043	\N
ዓዱ	+0	1	+	10825255	\N
ዓዲ	+0	12	+	10853136	\N
ዓዲመያ	+0	1	+	10898511	\N
ዓዲሙ	+0	1	+	10811580	\N
ዓዲማቶ	+0	1	+	10811985	\N
ዓዲሞምኒ	+0	1	+	10837782	\N
ዓዲገ	+0	3	+	10842246	\N
ዓዲገዮ	+0	1	+	10866373	\N
ዓዲጉ	+0	1	+	10830728	\N
ዓዲግካያ	+0	1	+	10886981	\N
ዓዲግዎ	+0	1	+	10855757	\N
ዓዲጎምሉ	+0	1	+	10842364	\N
ዓዳጊ	+0	1	+	10811662	\N
ዓድና	+0	1	+	10866280	\N
ዓድን	+0	1	+	10819024	\N
ዓገዘን	+0	1	+	10818238	\N
ዓጽሚ	+0	3	+	10891883	\N
ዓጽየ	+0	1	+	10815827	\N
ዕለተ	+0	1	+	10833457	\N
ዕለታት	+0	2	+	10840276	\N
ዕለታዊ	+0	3	+	10818778	\N
ዕለት	+0	1	+	10827202	\N
ዕሉል	+0	3	+	10880798	\N
ዕላላት	+0	1	+	10887190	\N
ዕላል	+0	3	+	10831341	\N
ዕላማ	+0	2	+	10838184	\N
ዕላማና	+0	1	+	10804751	\N
ዕላማኣ	+0	1	+	10820735	\N
ዕልቕልቕ	+0	2	+	10831265	\N
ዕሙቕ	+0	1	+	10845253	\N
ዕማም	+0	1	+	10850108	\N
ዕምሩ	+0	1	+	10868790	\N
ዕምቆት	+0	1	+	10875426	\N
ዕምበባ	+0	1	+	10884860	\N
ዕምባባ	+0	2	+	10884404	\N
ዕምባባታት	+0	1	+	10866373	\N
ዕረፍተይ	+0	3	+	10804781	\N
ዕረፍቲ	+0	6	+	10875222	\N
ዕርበት	+0	1	+	10898267	\N
ዕርክነት	+0	3	+	10863880	\N
ዕርዲ	+0	1	+	10818510	\N
ዕስራ	+0	3	+	10816388	\N
ዕስራን	+0	2	+	10821396	\N
ዕሽነት	+0	4	+	10814204	\N
ዕቤት	+0	2	+	10869765	\N
ዕብየት	+0	2	+	10809216	\N
ዕብየትን	+0	1	+	10835927	\N
ዕቱብ	+0	1	+	10872170	\N
ዕቱብነት	+0	1	+	10848156	\N
ዕትሮ	+0	1	+	10855351	\N
ዕንቅፋታት	+0	1	+	10889450	\N
ዕንባባ	+0	2	+	10884385	\N
ዕንባባታት	+0	2	+	10827711	\N
ዕንኪላሎ	+0	1	+	10842546	\N
ዕንክሊል	+0	1	+	10872488	\N
ዕንወት	+0	5	+	10892142	\N
ዕንጨይቲ	+0	3	+	10886968	\N
ዕንጨይትን	+0	1	+	10842370	\N
ዕንጭራር	+0	1	+	10853143	\N
ዕንጸይቲ	+0	1	+	10853427	\N
ዕዉታት	+0	3	+	10815884	\N
ዕዉት	+0	5	+	10818648	\N
ዕውለት	+0	1	+	10868833	\N
ዕዙዝ	+0	1	+	10837826	\N
ዕዩ	+0	1	+	10889420	\N
ዕዩታት	+0	1	+	10863835	\N
ዕዮ	+0	8	+	10877601	\N
ዕደለኛ	+0	1	+	10833606	\N
ዕደሜኡ	+0	1	+	10845142	\N
ዕዳ	+0	3	+	10818365	\N
ዕዳና	+0	1	+	10804746	\N
ዕዳጋ	+0	15	+	10898520	\N
ዕድለኛ	+0	2	+	10866256	\N
ዕድለይን	+0	1	+	10855494	\N
ዕድል	+0	21	+	10811125	\N
ዕድሎም	+0	1	+	10888935	\N
ዕድመ	+0	6	+	10872937	\N
ዕድመይ	+0	1	+	10896551	\N
ዕድሚኡ	+0	1	+	10835659	\N
ዕድሜና	+0	1	+	10804720	\N
ዕድሜኡ	+0	1	+	10898527	\N
ዕድሜኻ	+0	2	+	10850926	\N
ዕጉብ	+0	2	+	10825341	\N
ዕግርግር	+0	2	+	10878301	\N
ዕጫ	+0	2	+	10809371	\N
ዕጸዎ	+0	1	+	10848220	\N
ዕጸ-ፋርስ	+0	1	+	10845253	\N
ዕጽውቲ	+0	1	+	10866260	\N
ዕጽፊ	+0	1	+	10866387	\N
ዕፍሪት	+0	1	+	10868713	\N
ዘ	+0	2	+	10830944	\N
ዘህውኽ	+0	1	+	10872769	\N
ዘለኒ	+0	2	+	10889607	\N
ዘለና	+0	2	+	10896119	\N
ዘለናዮ	+0	1	+	10835793	\N
ዘለካ	+0	7	+	10880893	\N
ዘለኹ	+0	8	+	10826888	\N
ዘለኹም	+0	1	+	10850254	\N
ዘለኻ	+0	10	+	10875517	\N
ዘለኻዮ	+0	3	+	10880430	\N
ዘለኽሉ	+0	1	+	10825447	\N
ዘለወን	+0	2	+	10855858	\N
ዘለዉ	+0	14	+	10833536	\N
ዘለዋ	+0	17	+	10842541	\N
ዘለውዎ	+0	1	+	10858557	\N
ዘለዎ	+0	43	+	10825444	\N
ዘለዎም	+0	10	+	10826913	\N
ዘለዎምን	+0	1	+	10820782	\N
ዘለዓል	+0	1	+	10869584	\N
ዘላ	+0	16	+	10872105	\N
ዘላታ	+0	1	+	10883982	\N
ዘላቶ	+0	3	+	10891810	\N
ዘልኣለም	+0	1	+	10834049	\N
ዘሎ	+0	90	+	10875493	\N
ዘሎኒ	+0	7	+	10850095	\N
ዘሎና	+0	2	+	10892247	\N
ዘሎን	+0	1	+	10880862	\N
ዘሎካ	+0	2	+	10848555	\N
ዘሎኺ	+0	1	+	10863909	\N
ዘሎኻ	+0	2	+	10892299	\N
ዘሎኻዮ	+0	1	+	10858174	\N
ዘሐርቕ	+0	1	+	10825467	\N
ዘሐዝን	+0	4	+	10855615	\N
ዘሐጉስ	+0	2	+	10835068	\N
ዘሐጕሶ	+0	2	+	10894309	\N
ዘሐፍር	+0	2	+	10864042	\N
ዘሕዘን	+0	1	+	10825072	\N
ዘሕዝን	+0	3	+	10892155	\N
ዘሕዝንን	+0	1	+	10877476	\N
ዘሕጉስ	+0	2	+	10886561	\N
ዘመልክት	+0	1	+	10868786	\N
ዘመሳሰሎ	+0	1	+	10886301	\N
ዘመስክር	+0	1	+	10884466	\N
ዘመተ	+0	1	+	10811395	\N
ዘመናት	+0	1	+	10853237	\N
ዘመናዊ	+0	1	+	10850434	\N
ዘመናዊት	+0	1	+	10881291	\N
ዘመን	+0	1	+	10884100	\N
ዘመንና	+0	1	+	10881004	\N
ዘመደይ	+0	2	+	10839911	\N
ዘመድ	+0	1	+	10891889	\N
ዘሚራን	+0	1	+	10835303	\N
ዘሚርና	+0	1	+	10804723	\N
ዘምለጠ	+0	1	+	10821153	\N
ዘምርሕ	+0	1	+	10872488	\N
ዘምያ	+0	1	+	10869383	\N
ዘምጸኻዮ	+0	1	+	10838082	\N
ዘምጻእካዮ	+0	1	+	10811934	\N
ዘምጽኣለይ	+0	1	+	10839711	\N
ዘምጽኣቶ	+0	1	+	10834024	\N
ዘምጽኤ	+0	1	+	10831313	\N
ዘምጽኦ'ዩ	+0	1	+	10842126	\N
ዘረባ	+0	3	+	10833292	\N
ዘረባታት	+0	1	+	10848543	\N
ዘረጋግጽ	+0	1	+	10827170	\N
ዘርኢ	+0	3	+	10893778	\N
ዘርእታት	+0	2	+	10843006	\N
ዘርእዮ	+0	1	+	10816168	\N
ዘርጊሖም	+0	1	+	10858594	\N
ዘሰልኪ	+0	1	+	10869343	\N
ዘሰንብድ	+0	1	+	10816348	\N
ዘሰንየኒ	+0	1	+	10896503	\N
ዘሰክፎም	+0	1	+	10878050	\N
ዘስሕቕ	+0	2	+	10820559	\N
ዘስምዑ	+0	1	+	10837385	\N
ዘስርሕ	+0	1	+	10898074	\N
ዘስከሕክሕ	+0	1	+	10891534	\N
ዘስዕብ	+0	1	+	10835261	\N
ዘስገድደና	+0	1	+	10880831	\N
ዘሸገር	+0	1	+	10886251	\N
ዘሻቕል	+0	1	+	10858908	\N
ዘቑሙ	+0	1	+	10809355	\N
ዘቕረበልኪ	+0	1	+	10845812	\N
ዘቕረበትሉ	+0	1	+	10835623	\N
ዘቕረብካዮ	+0	1	+	10830878	\N
ዘቕረብክዎ	+0	1	+	10824560	\N
ዘቕረብዎ	+0	1	+	10818286	\N
ዘቕርብዎ	+0	1	+	10855324	\N
ዘቕቢቡ	+0	1	+	10825444	\N
ዘቛረጽትሉ	+0	1	+	10813701	\N
ዘቛርጾ	+0	1	+	10811209	\N
ዘበለ	+0	1	+	10820705	\N
ዘበን	+0	1	+	10840593	\N
ዘቢጡ	+0	1	+	10863929	\N
ዘቤታዊ	+0	1	+	10815964	\N
ዘብል	+0	14	+	10869220	\N
ዘብልን	+0	1	+	10888932	\N
ዘብሎ	+0	1	+	10884886	\N
ዘተ	+0	2	+	10839957	\N
ዘተሓላለኸ	+0	1	+	10818568	\N
ዘተኣማምን	+0	1	+	10891692	\N
ዘተኮረ	+0	2	+	10853237	\N
ዘተዓሻሸወካ	+0	1	+	10875583	\N
ዘተግብረን	+0	1	+	10833618	\N
ዘተግብር	+0	1	+	10821291	\N
ዘንቀሳቕስ	+0	1	+	10875408	\N
ዘንበባ	+0	1	+	10886281	\N
ዘንከባልል	+0	1	+	10807180	\N
ዘአቱ	+0	1	+	10891724	\N
ዘከረ	+0	1	+	10837902	\N
ዘኪራ	+0	1	+	10850961	\N
ዘካተተ	+0	1	+	10891824	\N
ዘካየዶ	+0	1	+	10833362	\N
ዘካይድዎ	+0	1	+	10811468	\N
ዘክር	+0	1	+	10866513	\N
ዘኽብር	+0	2	+	10827225	\N
ዘኽታም	+0	1	+	10891889	\N
ዘወህለሉዎ	+0	1	+	10818787	\N
ዘወር	+0	2	+	10869073	\N
ዘወርወር	+0	1	+	10813967	\N
ዘወን	+0	1	+	10837522	\N
ዘወጸ	+0	1	+	10839813	\N
ዘዋሪ	+0	1	+	10807343	\N
ዘውዲ	+0	1	+	10830882	\N
ዘውጽኡ	+0	1	+	10845488	\N
ዘውጽኤን	+0	1	+	10820954	\N
ዘውጽኦ	+0	1	+	10833714	\N
ዘዕለቕለቐት	+0	1	+	10835423	\N
